"ID","Achievement_Id","Type","Asset_Id","Quantity","Start_Event","Start_Asset","Fail_Event","Fail_Asset","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Flags","Timer_Start_Event","Timer_Asset_Id","Timer_Time","Ui_Order"
"7382","2079","36","28788","1","0","0","0","0","Tabard of the Protector","수호자의 휘장","Tabard du protecteur","Wappenrock des Beschützers","保卫者的战袍","保衛者外袍","Tabardo del protector","Tabardo del protector","Гербовая накидка Защитника","","","","","","","","16712190","2","0","0","0","1"
"7387","2080","34","59788","0","0","0","0","0","Black War Mammoth","검은색 전투 매머드","Mammouth de guerre noir","Schwarzes Kriegsmammut","黑色猛犸战象","黑色戰爭長毛象","Mamut de guerra negro","Mamut de guerra negro","Черный боевой мамонт","","","","","","","","16712190","2","0","0","0","1"
"7391","2081","34","61465","0","0","0","0","0","Grand Black War Mammoth","덩치 큰 검은색 전투 매머드","Grand mammouth de guerre noir","Großes schwarzes Kriegsmammut","重型黑色猛犸战象","巨大黑色戰爭長毛象","Gran mamut de guerra negro","Gran mamut de guerra negro","Большой черный боевой мамонт","","","","","","","","16712190","2","0","0","0","1"
"7393","2082","36","44080","1","0","0","0","0","Ice Mammoth","얼음 매머드","Mammouth des glaces","Eismammut","冰雪猛犸象","冰原長毛象","Mamut de hielo","Mamut de hielo","Ледяной мамонт","","","","","","","","16712190","2","0","0","0","1"
"7397","2083","36","44086","1","0","0","0","0","Grand Ice Mammoth","덩치 큰 얼음 매머드","Grand mammouth des glaces","Großes Eismammut","重型冰雪猛犸象","巨大冰原長毛象","Gran mamut de hielo","Gran mamut de hielo","Большой ледяной мамонт","","","","","","","","16712190","2","0","0","0","1"
"7401","2084","36","40586","1","0","0","0","0","Band of the Kirin Tor","키린 토 고리","Bague du Kirin Tor","Band der Kirin Tor","肯瑞托指环","祈倫托指環","Sortija del Kirin Tor","Sortija del Kirin Tor","Кольцо Кирин-Тора","","","","","","","","16712190","2","0","0","0","1"
"7403","2085","42","43228","50","0","0","0","0","Loot 50 Stone Keeper's Shards","전리품으로 바위 문지기의 조각 50개 획득","Ramasser 50 éclats du gardien des pierres","Plündert 50 Splitter eines Steinbewahrers","拾取50块岩石守卫者的碎片","拾取50個石之守衛者裂片","Despoja 50 fragmentos de vigilante de piedra","Despoja 50 fragmentos de vigilante de piedra","Получите из добычи 50 осколков каменного хранителя","","","","","","","","16712190","1","0","0","0","1"
"7404","2086","42","43228","100","0","0","0","0","Loot 100 Stone Keeper's Shards","전리품으로 바위 문지기의 조각 100개 획득","Ramasser 100 éclats du gardien des pierres","Plündert 100 Splitter eines Steinbewahrers","拾取100块岩石守卫者的碎片","拾取100個石之守衛者裂片","Despoja 100 fragmentos de vigilante de piedra","Despoja 100 fragmentos de vigilante de piedra","Получите из добычи 100 осколков каменного хранителя","","","","","","","","16712190","1","0","0","0","1"
"7405","2087","42","43228","250","0","0","0","0","Loot 250 Stone Keeper's Shards","전리품으로 바위 문지기의 조각 250개 획득","Ramasser 250 éclats du gardien des pierres","Plündert 250 Splitter eines Steinbewahrers","拾取250块岩石守卫者的碎片","拾取250個石之守衛者裂片","Despoja 250 fragmentos de vigilante de piedra","Despoja 250 fragmentos de vigilante de piedra","Получите из добычи 250 осколков каменного хранителя","","","","","","","","16712190","1","0","0","0","1"
"7406","2088","42","43228","500","0","0","0","0","Loot 500 Stone Keeper's Shards","전리품으로 바위 문지기의 조각 500개 획득","Ramasser 500 éclats du gardien des pierres","Plündert 500 Splitter eines Steinbewahrers","拾取500块岩石守卫者的碎片","拾取500個石之守衛者裂片","Despoja 500 fragmentos de vigilante de piedra","Despoja 500 fragmentos de vigilante de piedra","Получите из добычи 500 осколков каменного хранителя","","","","","","","","16712190","1","0","0","0","1"
"7407","2089","42","43228","1000","0","0","0","0","Loot 1000 Stone Keeper's Shards","전리품으로 바위 문지기의 조각 1,000개 획득","Ramasser 1 000 éclats du gardien des pierres","Plündert 1.000 Splitter eines Steinbewahrers","拾取1000块岩石守卫者的碎片","拾取1000個石之守衛者裂片","Despoja 1000 fragmentos de vigilante de piedra","Despoja 1000 fragmentos de vigilante de piedra","Получите из добычи 1000 осколков каменного хранителя","","","","","","","","16712190","1","0","0","0","1"
"7408","2090","74","0","1","0","0","0","0","Challenger","도전자","Compétiteur","Herausforderer","挑战者","挑戰者","Contendiente","Contendiente","Претендент","","","","","","","","16712190","2","0","0","0","1"
"7412","2091","74","0","1","0","0","0","0","Gladiator","검투사","Gladiateur","Gladiator","角斗士","鬥士","Gladiador","Gladiador","Гладиатор","","","","","","","","16712190","2","0","0","0","1"
"7415","2092","74","0","1","0","0","0","0","Duelist","결투사","Duelliste","Duellant","决斗者","決鬥者","Duelista","Duelista","Дуэлянт","","","","","","","","16712190","2","0","0","0","1"
"7418","2093","74","0","1","0","0","0","0","Rival","승부사","Rival","Rivale","竞争者","競爭者","Rival","Rival","Фаворит","","","","","","","","16712190","2","0","0","0","1"
"7441","2094","42","43702","1","0","0","0","0","Alonsus Faol's Copper Coin","알론서스 파올의 동화","Pièce de cuivre d'Alonsus Faol","Alonsus Faols Kupfermünze","阿隆索斯·法奥的铜币","阿隆索斯·法奧的銅幣","Moneda de cobre de Alonsus Faol","Moneda de cobre de Alonsus Faol","Медная монета Алонсуса Фаола","","","","","","","","16712190","0","0","0","0","1"
"7463","2095","42","43687","1","0","0","0","0","Aegwynn's Silver Coin","에이그윈의 은화","Pièce d'argent d'Aegwynn","Aegwynns Silbermünze","艾格文的银币","艾格文的銀幣","Moneda de plata de Aegwynn","Moneda de plata de Aegwynn","Серебряная монета Эгвин","","","","","","","","16712190","0","0","0","0","1"
"7486","2096","8","2094","0","0","0","0","0","A Penny For Your Thoughts","한 푼의 가치","Une pièce de cuivre contre vos pensées","Wer den Pfennig nicht ehrt, ist des Talers nicht wert","一枚铜板","你心裡在想些什麼","La fuente de los deseos","La fuente de los deseos","Орел или решка?","","","","","","","","16712190","0","0","0","0","1"
"7491","2097","34","55531","0","0","0","0","0","Mechano-hog","호토바이","Mécabécane","Feuerstuhl","机械路霸","機械重機車","Meca-jarly","Meca-jarly","Механоцикл","","","","","","","","16712190","2","0","0","0","1"
"7493","2116","36","22999","1","0","0","0","0","Tabard of the Argent Dawn","은빛 여명회 휘장","Tabard de l'Aube d'argent","Wappenrock der Argentumdämmerung","银色黎明战袍","銀色黎明外袍","Tabardo de El Alba Argenta","Tabardo de El Alba Argenta","Гербовая накидка Серебряного Рассвета","","","","","","","","16712190","2","0","0","0","1"
"7494","1817","0","32273","1","0","0","0","0","Infinite Corruptor","무한의 타락자","Corrupteur infini","Ewiger Verderber","永恒腐蚀者","恆龍墮落者","Corruptor Infinito","Corruptor Infinito","Осквернитель из рода Бесконечности","","","","","","","","16712190","2","0","0","0","1"
"7496","2136","8","1919","0","0","0","0","0","On The Rocks","진퇴 양난","Avec les glaçons","Nicht auf den Gräbern tanzen","加些冰块","加冰","Con hielo","Con hielo","Подается со льдом","","","","","","","","16712190","0","0","0","0","1"
"7528","2137","8","578","0","0","0","0","0","The Dedicated Few","소수 정예","Rares sont les dévoués","Der harte Kern","少数精锐","小兵立大功","Los valientes","Los valientes","Горстка смельчаков","","","","","","","","16712190","0","0","0","0","1"
"7538","2138","8","579","0","0","0","0","0","The Dedicated Few (25 player)","소수정예 (25인)","Rares sont les dévoués (25 joueurs)","Der harte Kern (25 Spieler)","少数精锐（25人）","小兵立大功(25人)","Los valientes (25 j.)","Los valientes (25 j.)","Горстка смельчаков (25 игроков)","","","","","","","","16712190","0","0","0","0","1"
"7548","2139","0","15936","1","0","0","0","0","Defeat Heigan the Unclean without anyone in the raid dying.","공격대원 전원 생존한 상태로 부정의 헤이건 처치","Vaincre Heigan l'Impur sans que personne meure","Bezwingt Heigan den Unreinen, ohne dass jemand aus dem Schlachtzug stirbt.","在团队中无一人死亡的情况下，击败肮脏的希尔盖。","在團隊無人死亡的情況下擊敗『不潔者』海根。","Derrota a Heigan el Impuro sin que muera nadie de tu banda","Derrota a Heigan el Impuro sin que muera nadie de tu banda","Убить Хейгана Нечестивого, не допустив ни одной смерти среди участников рейда.","","","","","","","","16712190","2","0","0","0","1"
"7549","2140","0","15953","1","0","0","0","0","Defeat Grand Widow Faerlina without dispelling or preventing frenzy.","귀부인 팰리나의 광기 상태를 사용하지 못하게 하거나 해제하지 않고 처치","Vaincre la grande veuve Faerlina sans dissiper ou empêcher la frénésie","Bezwingt Großwitwe Faerlina, ohne dabei Raserei zu bannen oder zu verhindern.","在不驱散或阻止狂乱状态的情况下，击败黑女巫法琳娜。","在沒有驅散或避免狂亂的情況下擊敗大寡婦費琳娜。","Derrota a la gran viuda Faerlina sin disipar o impedir frenesí","Derrota a la gran viuda Faerlina sin disipar o impedir frenesí","Убить Великую вдову Фарлину, не развеивая и не предотвращая """"бешенство"""".","","","","","","","","16712190","2","0","0","0","1"
"7550","2141","75","777","10","0","0","0","0","Obtain 10 mounts","탈것 10개 획득","Obtenir 10 montures","Erhaltet 10 Reittiere","获得10种坐骑","獲得10隻坐騎","Consigue 10 monturas","Consigue 10 monturas","Получите 10 средств передвижения","","","","","","","","16712190","1","0","0","0","1"
"7551","2142","75","777","25","0","0","0","0","Obtain 25 mounts","탈것 25개 획득","Obtenir 25 montures","Erhaltet 25 Reittiere","获得25种坐骑","獲得25隻坐騎","Consigue 25 monturas","Consigue 25 monturas","Получите 25 средств передвижения","","","","","","","","16712190","1","0","0","0","1"
"7552","2143","75","777","50","0","0","0","0","Obtain 50 mounts","탈것 50개 획득","Obtenir 50 montures","Erhaltet 50 Reittiere","获得50种坐骑","獲得50隻坐騎","Consigue 50 monturas","Consigue 50 monturas","Получите 50 средств передвижения","","","","","","","","16712190","1","0","0","0","1"
"7553","2144","8","913","0","0","0","0","0","To Honor One's Elders","장로 섬기기","Honorer ses Anciens","Respekt vor den Älteren","尊敬长者","榮耀長者","Honrar a los ancestros personales","Honrar a los ancestros personales","Почтение к предкам","","","","","","","","16712190","0","0","0","0","1"
"7560","2145","8","913","0","0","0","0","0","To Honor One's Elders","장로 섬기기","Honorer ses Anciens","Respekt vor den Älteren","尊敬长者","榮耀長者","Honrar a los ancestros personales","Honrar a los ancestros personales","Почтение к предкам","","","","","","","","16712190","0","0","0","0","1"
"7567","2146","0","15989","1","0","0","0","0","The Hundred Club","100인회","Le club des cent","Der Club der 100","百点俱乐部","100俱樂部","El club de los Cien","El club de los Cien","Клуб ста","","","","","","","","16712190","2","0","0","0","1"
"7568","2147","0","15989","1","0","0","0","0","Sapphiron","사피론","Saphiron","Saphiron","萨菲隆","薩菲隆","Sapphiron","Sapphiron","Сапфирон","","","","","","","","16712190","2","0","0","0","1"
"7573","2148","56","0","1","0","0","0","0","Deliver a killing blow to a Scion of Eternity while riding on a hover disk","비행 원반을 탄 상태에서 영원의 후예에 결정타 날리기","Infliger un coup fatal à un scion de l'Éternité tout en chevauchant un disque en suspension","Versetzt einem Abkömmling der Ewigkeit einen Todesstoß, während Ihr auf einer fliegenden Scheibe reitet","当你乘坐悬浮之碟时，亲手击杀一名永恒子嗣","在騎乘飛行圓盤時對永恆之裔達成最後一擊","Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante","Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante","Нанесите смертельный удар Потомку вечности, стоя на парящем диске.","","","","","","","","16712190","2","0","0","0","1"
"7574","2149","56","0","1","0","0","0","0","Deliver a killing blow to a Scion of Eternity while riding on a hover disk","비행 원반을 탄 상태에서 영원의 후예에 결정타 날리기","Infliger un coup fatal à un scion de l'Éternité tout en chevauchant un disque en suspension","Versetzt einem Abkömmling der Ewigkeit einen Todesstoß, während Ihr auf einer fliegenden Scheibe reitet","当你乘坐悬浮之碟时，亲手击杀一名永恒子嗣","在騎乘飛行圓盤時對永恆之裔達成最後一擊","Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante","Dale el golpe de gracia a un sucesor de la eternidad mientras que estás montado en un disco flotante","Нанесите смертельный удар Потомку вечности, стоя на парящем диске.","","","","","","","","16712190","2","0","0","0","1"
